locus_tag	gene	baseMean	log2FoldChange	padj	significant	species	locus_family	WP_num	gene_description	start	stop	strand
b0002	thrA	151.1575374200407	-0.8348877240810386	0.15667715734228116	FALSE	E_coli_K12	2524	NP_414543.1	thrA - fused aspartate kinase/homoserine dehydrogenase 1	336	2799	+
b0003	thrB	42.937962931873834	-1.0538958947821566	0.09100569625730877	FALSE	E_coli_K12	3104	NP_414544.1	thrB - homoserine kinase	2800	3733	+
b0004	thrC	155.09370149284564	-0.23796935112726852	0.7432815074451532	FALSE	E_coli_K12	3105	NP_414545.1	thrC - threonine synthase	3733	5020	+
b0006	yaaA	85.2727401939943	-0.0593643712066451	0.9211892556851264	FALSE	E_coli_K12	3106	NP_414547.1	yaaA - peroxide stress resistance protein YaaA	5682	6459	-
b0007	yaaJ	35.79553643353755	-0.6778945788872948	0.31559124275912215	FALSE	E_coli_K12	2076	NP_414548.1	yaaJ - putative transporter YaaJ	6528	7959	-
b0008	talB	2337.4988528589365	0.6928877309420826	0.018033674165510976	FALSE	E_coli_K12	976	NP_414549.1	talB - transaldolase B	8237	9191	+
b0009	mog	226.08149681324127	-0.2922207921660984	0.4858129988422258	FALSE	E_coli_K12	2658	NP_414550.1	mog - molybdopterin adenylyltransferase	9305	9893	+
b0010	satP	57.64434053019547	-0.4514269893586408	0.5557022211909436	FALSE	E_coli_K12	3107	NP_414551.1	satP - acetate/succinate:H(+) symporter	9927	10494	-
b0011	yaaW	8.961133232733484	-0.8027941003834131	0.46965216931673787	FALSE	E_coli_K12	6940	NP_414552.1	yaaW - putative enzyme-specific chaperone YaaW	10642	11356	-
b0014	dnaK	2119.639321705634	-0.037532877269250656	0.9711276145589985	FALSE	E_coli_K12	2390	NP_414555.1	dnaK - chaperone protein DnaK	12162	14079	+
b0015	dnaJ	313.77840087928706	-0.30077088621038395	0.7039128322805122	FALSE	E_coli_K12	2835	NP_414556.1	dnaJ - chaperone protein DnaJ	14167	15298	+
b0019	nhaA	318.4512840049908	-0.7272076468115851	0.2755687486179104	FALSE	E_coli_K12	2980	NP_414560.1	nhaA - Na(+):H(+) antiporter NhaA	17488	18655	+
b0020	nhaR	117.7325396273135	-1.0667230600418105	0.06307605538493155	FALSE	E_coli_K12	4433	NP_414561.1	nhaR - DNA-binding transcriptional activator NhaR	18714	19620	+
b0023	rpsT	8970.993104019353	-0.18613875815872039	0.8084687464228377	FALSE	E_coli_K12	3108	NP_414564.1	rpsT - 30S ribosomal subunit protein S20	20814	21078	-
b0024	yaaY	3.7227304173276377	0.2705166400288754	0.9010997771498255	FALSE	E_coli_K12	7099	NP_414565.1	yaaY - DUF2575 domain-containing protein YaaY	21180	21399	+
b0025	ribF	222.8386261509726	-0.18993212156645667	0.6923712693136628	FALSE	E_coli_K12	3109	NP_414566.1	ribF - bifunctional riboflavin kinase/FMN adenylyltransferase	21406	22348	+
b0026	ileS	671.764816140649	-0.35417017710330445	0.3791733939050907	FALSE	E_coli_K12	2527	NP_414567.1	ileS - isoleucine--tRNA ligase	22390	25207	+
b0027	lspA	210.14890570747158	-0.14358701150567957	0.7908781361256897	FALSE	E_coli_K12	2981	NP_414568.1	lspA - lipoprotein signal peptidase	25206	25701	+
b0028	fkpB	75.2750054151144	-0.8717531076311538	0.08672219926896894	FALSE	E_coli_K12	2660	NP_414569.1	fkpB - peptidyl-prolyl cis-trans isomerase FkpB	25825	26275	+
b0029	ispH	150.67381454849692	-0.2585951866235679	0.6669794817708705	FALSE	E_coli_K12	3110	NP_414570.1	ispH - 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase	26276	27227	+
b0030	rihC	35.278005800322084	-0.5536715759141718	0.40243880215175704	FALSE	E_coli_K12	1518	NP_414571.1	rihC - ribonucleoside hydrolase RihC	27292	28207	+
b0031	dapB	296.6827094464502	0.7180190269370127	0.0529890553595688	FALSE	E_coli_K12	3111	NP_414572.1	dapB - 4-hydroxy-tetrahydrodipicolinate reductase	28373	29195	+
b0032	carA	45.254456521608184	-0.9538220578059486	0.1152023736591519	FALSE	E_coli_K12	3112	NP_414573.1	carA - carbamoyl phosphate synthetase subunit alpha	29650	30799	+
b0033	carB	38.36874205930028	-1.0037623341648918	0.1425456283792863	FALSE	E_coli_K12	3113	NP_414574.1	carB - carbamoyl phosphate synthetase subunit beta	30816	34038	+
b0034	caiF	70.51813855354308	3.280175797456023	8.662833370240993e-11	TRUE	E_coli_K12	7100	NP_414576.4	caiF - DNA-binding transcriptional activator CaiF	34299	34695	+
b0035	caiE	24.295422580478007	0.7336930499431918	0.31020711353824043	FALSE	E_coli_K12	2256	NP_414577.2	caiE - putative transferase CaiE	34780	35371	-
b0036	caiD	2.371028711595379	-0.7906085910685328	NA	NA	E_coli_K12	6208	NP_414578.2	caiD - crotonobetainyl-CoA hydratase	35376	36162	-
b0037	caiC	15.80156513385796	0.40125306961343654	0.7191370646785831	FALSE	E_coli_K12	6089	NP_414579.4	caiC - carnitine--CoA ligase	36270	37824	-
b0038	caiB	6.574789462203149	-1.0541894487485555	0.5631852132959742	FALSE	E_coli_K12	6550	NP_414580.1	caiB - gamma-butyrobetainyl-CoA:carnitine CoA transferase	37897	39115	-
b0039	caiA	23.908788878017873	-1.7608804282540385	0.002777383482384024	TRUE	E_coli_K12	4665	NP_414581.1	caiA - crotonobetainyl-CoA reductase	39243	40386	-
b0040	caiT	1.5837468259582117	-0.41923536464179106	NA	NA	E_coli_K12	6296	NP_414582.1	caiT - L-carnitine:gamma-butyrobetaine antiporter	40416	41931	-
b0043	fixC	1.9148153231535827	-0.927956002686091	NA	NA	E_coli_K12	3086	NP_414585.1	fixC - putative oxidoreductase FixC	44179	45466	+
b0045	yaaU	4.384579836128712	-0.8442966518382641	0.6310005096396475	FALSE	E_coli_K12	6765	NP_414587.1	yaaU - putative transporter YaaU	45806	47138	+
b0046	kefF	5.563755392527189	-0.31042803671021935	0.8721169285096676	FALSE	E_coli_K12	694	NP_414588.1	kefF - regulator of KefC-mediated potassium transport and quinone oxidoreductase	47245	47776	+
b0047	kefC	18.326910480945195	-0.5011507413808736	0.5893180487874203	FALSE	E_coli_K12	1117	NP_414589.1	kefC - K(+) : H(+) antiporter KefC	47768	49631	+
b0048	folA	181.83611584238648	0.13246209062482386	0.8220327310830332	FALSE	E_coli_K12	2982	NP_414590.1	folA - dihydrofolate reductase	49822	50302	+
b0049	apaH	70.85728018053682	-0.907761145197805	0.03517122349427435	FALSE	E_coli_K12	2662	NP_414591.1	apaH - diadenosine tetraphosphatase	50379	51222	-
b0050	apaG	113.03182874414998	-0.6905709991552479	0.11212038830501846	FALSE	E_coli_K12	3116	NP_414592.1	apaG - DUF525 domain-containing protein ApaG	51228	51606	-
b0051	rsmA	160.89751378955756	-0.6267451765252344	0.11707561545337934	FALSE	E_coli_K12	3117	NP_414593.1	rsmA - 16S rRNA m(6)2A1518,m(6)2A1519 dimethyltransferase	51608	52430	-
b0052	pdxA	116.2896827298945	-0.3987880092286806	0.4310860396906412	FALSE	E_coli_K12	2666	NP_414594.1	pdxA - 4-hydroxythreonine-4-phosphate dehydrogenase	52426	53416	-
