locus_tag	gene	baseMean	log2FoldChange	padj	significant	species	locus_family	WP_num	gene_description	start	stop	strand
STM14_RS00005	NA	14.952866999005096	-0.2537430059632996	0.9993152774673572	FALSE	S_typhimurium_14028s	12838	WP_000477658.1	hypothetical protein	93	378	+
STM14_RS00010	NA	28.560309301395968	0.030922070484498465	0.9993152774673572	FALSE	S_typhimurium_14028s	12839	WP_001526822.1	hypothetical protein	429	546	+
STM14_RS00020	repA	866.5921159143145	-0.27593395344955846	0.9993152774673572	FALSE	S_typhimurium_14028s	5895	WP_010999936.1	repA - replication regulatory protein RepA	1332	1599	+
STM14_RS00030	tap	2.848619264068383	-0.6409955808313349	NA	NA	S_typhimurium_14028s	12840	WP_001541552.1	tap - RepA leader peptide Tap	1848	1926	+
STM14_RS00035	repA	492.43280508911545	0.16977361154378917	0.9993152774673572	FALSE	S_typhimurium_14028s	5900	WP_001738692.1	repA - incFII family plasmid replication initiator RepA	1906	2788	+
STM14_RS00040	NA	90.3933593846619	0.23186714152620252	0.9993152774673572	FALSE	S_typhimurium_14028s	9695	WP_000417898.1	AraC family transcriptional regulator	3965	4724	-
STM14_RS00045	rck	94.2904130433378	-0.4373720926172052	0.9993152774673572	FALSE	S_typhimurium_14028s	1511	WP_000725062.1	rck - complement resistance protein Rck	4990	5548	-
STM14_RS00050	NA	9.457471180714366	-1.33780485276341	0.8281591254861806	FALSE	S_typhimurium_14028s	10394	WP_010999938.1	YjiK family protein	5637	6537	-
STM14_RS00055	NA	9.01542344006225	0.48482330446033317	0.9993152774673572	FALSE	S_typhimurium_14028s	9858	WP_000178592.1	DsbA family protein	6669	7323	-
STM14_RS00060	NA	36.09647691408635	0.27432606185101527	0.9993152774673572	FALSE	S_typhimurium_14028s	12842	WP_001526811.1	helix-turn-helix transcriptional regulator	7567	7918	-
STM14_RS00065	pefI	37.471763520741966	0.12500146064869494	0.9993152774673572	FALSE	S_typhimurium_14028s	12843	WP_000004313.1	pefI - transcriptional regulator PefI	7902	8115	-
STM14_RS00070	NA	1403.5118375771763	-0.17770165576494668	0.9993152774673572	FALSE	S_typhimurium_14028s	12844	WP_014343944.1	hypothetical protein	8546	9422	-
STM14_RS00075	NA	22.064111022145198	-0.9944135617072182	0.5541917696722632	FALSE	S_typhimurium_14028s	11105	WP_010999940.1	membrane protein	9674	10232	-
STM14_RS00080	pefD	5.237807869105086	0.13720683317269877	0.9993152774673572	FALSE	S_typhimurium_14028s	8206	WP_001038510.1	pefD - fimbrial chaperone PefD	10246	10939	-
STM14_RS00085	pefC	12.915161276123115	-0.10755058929420686	0.9993152774673572	FALSE	S_typhimurium_14028s	8209	WP_000007893.1	pefC - outer membrane usher protein PefC	10931	13340	-
STM14_RS00090	pefA	49.4193455013113	0.23569878824923926	0.9993152774673572	FALSE	S_typhimurium_14028s	8180	WP_000748205.1	pefA - major pilin PefA	13567	14086	-
STM14_RS00095	pefB	1.6803354371018138	-0.4433466031019949	NA	NA	S_typhimurium_14028s	11107	WP_000979451.1	pefB - transcriptional regulator PefB	14360	14663	-
STM14_RS00110	NA	998.0544015124271	-0.12217159478058999	0.9993152774673572	FALSE	S_typhimurium_14028s	6682	WP_001527061.1	RepB family plasmid replication initiator protein	16634	17624	-
STM14_RS00120	NA	155.15267513666836	-0.06971034177703157	0.9993152774673572	FALSE	S_typhimurium_14028s	12846	WP_010999942.1	hypothetical protein	18897	19419	-
STM14_RS00125	ccdA	18.3138469638569	0.2327065674860882	0.9993152774673572	FALSE	S_typhimurium_14028s	7971	WP_000813641.1	ccdA - type II toxin-antitoxin system antitoxin CcdA	20094	20313	+
STM14_RS00130	ccdB	10.417399718144452	0.12892250733456456	0.9993152774673572	FALSE	S_typhimurium_14028s	7973	WP_001159863.1	ccdB - type II toxin-antitoxin system toxin CcdB	20314	20620	+
STM14_RS00135	NA	8.031495650008374	-1.792481729628578	0.8281591254861806	FALSE	S_typhimurium_14028s	8919	WP_001266176.1	hypothetical protein	20621	20912	+
STM14_RS00140	NA	12.086833626853464	-0.5001598914257853	0.9993152774673572	FALSE	S_typhimurium_14028s	12847	WP_000198608.1	hypothetical protein	20908	21430	+
STM14_RS00145	NA	18.954340329998725	-0.11615299006889712	0.9993152774673572	FALSE	S_typhimurium_14028s	4521	WP_000082169.1	site-specific integrase	21464	22247	+
STM14_RS00150	NA	29.096563700460464	0.12530277141249876	0.9993152774673572	FALSE	S_typhimurium_14028s	9454	WP_000545754.1	EAL domain-containing protein	22255	22807	+
STM14_RS00155	NA	7.50040069753919	-0.11686915191421274	0.9993152774673572	FALSE	S_typhimurium_14028s	10827	WP_001075507.1	CaiF/GrlA family transcriptional regulator	22993	23482	+
STM14_RS00160	NA	3.2880773383405137	-0.20264637994425105	0.9993152774673572	FALSE	S_typhimurium_14028s	12848	WP_000905606.1	membrane protein	23475	23961	+
STM14_RS00170	NA	1.6427645630731584	-0.18794742826527244	NA	NA	S_typhimurium_14028s	12850	WP_000900095.1	inverse autotransporter beta domain-containing protein	24680	25241	+
STM14_RS00175	NA	795.0553630887532	0.36068223516706965	0.9993152774673572	FALSE	S_typhimurium_14028s	12851	WP_001541541.1	helix-turn-helix domain-containing protein	25307	25658	-
STM14_RS00185	spvD	3.4645407113163422	2.0293258982154585	0.864224428073458	FALSE	S_typhimurium_14028s	12852	WP_001575489.1	spvD - SPI-2 type III secretion system effector cysteine hydrolase SpvD	26265	26916	-
STM14_RS00190	spvC	3.201597674188263	1.3445016998820345	0.9993152774673572	FALSE	S_typhimurium_14028s	12853	WP_001122242.1	spvC - type III secretion system effector phosphothreonine lyase SpvC	27176	27902	-
STM14_RS00195	spvB	16.256653159418953	0.1987177986946894	0.9993152774673572	FALSE	S_typhimurium_14028s	12854	WP_001676648.1	spvB - SPI-2 type III secretion system effector NAD(+)--protein-arginine ADP-ribosyltransferase SpvB	28182	29958	-
STM14_RS00200	spvA	2.18416423149652	0.7089348907431738	NA	NA	S_typhimurium_14028s	12856	WP_001526990.1	spvA - virulence protein SpvA	30139	30907	-
STM14_RS00205	NA	3.3046242779936112	-0.2943506099207861	0.9993152774673572	FALSE	S_typhimurium_14028s	12857	WP_001576629.1	glycoside hydrolase family protein	31080	31245	-
STM14_RS00210	spvR	5.422895493510814	-0.8751769679430397	0.9993152774673572	FALSE	S_typhimurium_14028s	12858	WP_000346691.1	spvR - virulence genes transcriptional activator SpvR	31418	32312	-
